Corps,Activité,produit,variete,annee,prix,region
Plomberie Sanitaire,Articles et produits sanitaires,Baignoire,Tôle ou PVC (u),2030,821.44,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2005,412.87,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2006,413.25,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2007,413.83,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2008,400.05,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2009,409.34,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2010,417.52,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2011,416.45,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2012,405.32,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2013,400.76,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2014,392.01,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2015,380.11,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2016,387.15,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2017,385.73,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2018,392.0,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2019,402.47,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2020,386.3,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2021,384.35,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2022,382.4,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2023,380.44,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2024,378.49,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2025,376.54,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2026,374.58,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2027,372.63,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2028,370.68,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2029,368.73,TTAH
Plomberie Sanitaire,Articles et produits sanitaires,Bidet,Standard (u),2030,366.77,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2005,13.37,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2006,13.93,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2007,14.08,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2008,12.91,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2009,13.0,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2010,13.5,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2011,13.76,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2012,14.03,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2013,13.78,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2014,13.89,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2015,14.08,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2016,13.96,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2017,13.91,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2018,14.19,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2019,14.32,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2020,14.23,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2021,14.28,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2022,14.34,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2023,14.39,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2024,14.45,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2025,14.5,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2026,14.56,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2027,14.62,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2028,14.67,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2029,14.73,TTAH
Étanchéité,Produits d'étanchéité,Bitume,Bitume (Kg),2030,14.78,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2005,44.03,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2006,44.48,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2007,44.8,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2008,47.21,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2009,49.34,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2010,50.42,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2011,49.97,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2012,48.94,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2013,48.73,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2014,48.78,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2015,49.48,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2016,49.58,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2017,49.75,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2018,50.17,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2019,50.52,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2020,51.55,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2021,51.94,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2022,52.33,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2023,52.72,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2024,53.11,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2025,53.51,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2026,53.9,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2027,54.29,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2028,54.68,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2029,55.07,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Bordures ,T3 ou T4 (ml),2030,55.47,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2005,1.56,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2006,1.59,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2007,1.63,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2008,1.55,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2009,1.55,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2010,1.57,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2011,1.63,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2012,1.62,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2013,1.64,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2014,1.63,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2015,1.65,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2016,1.68,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2017,1.73,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2018,1.73,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2019,1.77,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2020,1.74,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2021,1.76,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2022,1.77,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2023,1.78,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2024,1.8,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2025,1.81,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2026,1.82,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2027,1.84,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2028,1.85,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2029,1.86,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,6T 7x15x28 (u),2030,1.88,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2005,1.78,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2006,1.89,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2007,1.9,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2008,2.08,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2009,2.0,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2010,2.04,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2011,2.05,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2012,2.12,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2013,2.12,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2014,2.12,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2015,2.14,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2016,2.18,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2017,2.23,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2018,2.23,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2019,2.26,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2020,2.31,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2021,2.34,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2022,2.37,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2023,2.39,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2024,2.42,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2025,2.45,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2026,2.48,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2027,2.51,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2028,2.54,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2029,2.57,TTAH
Gros œuvre,Matériaux de construction en terre cuite,Briques creuses,8T (u),2030,2.6,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2005,21.55,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2006,21.63,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2007,21.91,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2008,21.99,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2009,23.79,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2010,24.14,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2011,23.82,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2012,24.03,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2013,24.14,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2014,24.66,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2015,26.39,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2016,25.46,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2017,25.83,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2018,26.31,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2019,25.84,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2020,26.98,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2021,27.34,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2022,27.7,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2023,28.06,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2024,28.42,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2025,28.78,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2026,29.14,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2027,29.5,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2028,29.86,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2029,30.22,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 100 à 125 (ml),2030,30.58,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2005,12.44,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2006,13.46,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2007,14.42,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2008,13.49,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2009,13.92,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2010,13.74,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2011,13.62,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2012,13.49,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2013,13.47,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2014,13.54,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2015,14.14,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2016,14.27,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2017,14.86,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2018,14.97,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2019,15.31,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2020,14.93,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2021,15.05,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2022,15.18,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2023,15.3,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2024,15.42,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2025,15.55,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2026,15.67,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2027,15.8,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2028,15.92,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2029,16.04,TTAH
Plomberie Sanitaire,Plastique,Buse en PVC,Diam 32 à 50 mm (ml),2030,16.17,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2005,21.52,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2006,22.44,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2007,23.39,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2008,22.21,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2009,22.18,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2010,23.39,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2011,23.51,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2012,23.63,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2013,23.65,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2014,23.78,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2015,23.79,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2016,23.93,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2017,24.37,TTAH
Gros œuvre,Agglomérés et articles en ciment ou en PVC,Buse en béton ou PVC,D 100 à 150 mm (ml),2018,24.57,TTAH
